"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",726.4,2.9,0,0.2,3543.5,50.7,231.8,132.3,2.4,142.4,14.1,0,2.5,0,0,0,0,0,0.4,3.9,0,41.8,151.1,0.5,253.7,0.1,0.2,0,0,2.1,91.7,10.1,48,39.9,8.2,0,13119,0,1025,0,-1.6,0,49.2,421.8,0,20114.2
"DOM_05T06",1.4,333.4,0,114,320.3,0.1,0.3,13.8,14661.2,5141.7,0.6,1.7,209,0.7,0,0.7,0.5,0.2,8.9,21.9,5590.5,10477,20.1,32.3,399.3,2.4,63.7,0.6,4.3,56.6,333.5,21.6,990.3,667.4,145.8,0,532.8,68.7,387.8,16.7,585.1,0,2.6,316626.8,0,357856.2
"DOM_07T08",0.4,1.9,53.6,1.2,5,0,0,8.4,0,299.4,0,579.5,419.4,28.9,0,7.2,0,0,0.6,15.3,2,765.8,4.8,3.2,1.8,0,0.1,0,0,4.6,9.3,18.3,0,0.6,0.1,0,0,0,0,0,0.1,0,0,131.4,0,2362.9
"DOM_09",15.8,286.5,15.7,7.4,3.9,0,0.3,1.9,2,2.9,1.4,2.8,0.1,0,0,0,0.5,0,0,0.5,10,95.6,0.1,0.7,0,0,0,0,0,0,3.3,7.2,4.2,0.1,0,0,0,0,252.5,0,0,0,0,0.4,0,715.9
"DOM_10T12",485,0.2,0.2,0.1,1888.6,2.8,1.3,11.7,2.9,112.7,2.1,4.8,0.2,0.7,0,0.7,0.4,0.2,0.5,3.3,3.9,28,152.8,21.9,1924.8,0.6,1.9,0.4,3.3,2.3,111,217.5,155.3,270.9,119.2,0,14186,1.9,607,0.8,-3.3,0,205.4,2304.2,0,22834.1
"DOM_13T15",11.3,9.5,0,0.4,9.7,682.9,0,21.9,0,43.7,21.2,16.1,0.5,0,0,0.8,0.7,4.9,3.5,62.6,2.6,18,124.4,14,36.3,0.4,3.4,0,0,0.9,77.1,108.6,42.9,187.2,23.5,0,3136,0,0,120.5,108.4,0,100.4,457.3,0,5451.7
"DOM_16",8.4,2.8,1.2,0.2,8.2,1.6,202.9,36.8,0,24.2,4.7,29.3,0.4,7.2,0,4.5,3.2,0,3.3,173.8,0.8,1119.2,22,5.3,8.8,0.4,1.8,0,0,26.5,42.5,12.7,0,4.3,15.4,0,132.5,0,0,63.4,51.4,0,5.2,37.1,0,2061.9
"DOM_17T18",9.3,3.2,1.4,0.1,113.7,13.4,8.5,710.3,4,85.5,15.1,51.5,1.3,7.1,0.3,11,6.1,0.8,0.7,23.2,13.6,75.2,358.8,36.5,49.5,112.9,69.1,7.8,36.5,10.6,387.2,259,420.3,143.9,53.1,0,2418,0,153.7,15.4,6.3,0,22.6,992.4,0,6708.9
"DOM_19",499.9,38.9,88.8,15.4,225.7,14.4,34,93.6,287.4,2242,41.6,580,122.7,47.5,0,46,30.8,0,8.5,99.8,497.2,3820.5,1305.3,3430,165.2,4.6,105.7,0,35.2,56.6,877.4,1181.6,1437,446.6,129.8,0,1641.9,0,0,0,1.2,0,63.1,14654.8,0,34370.8
"DOM_20T21",582.1,155.8,41.6,3.8,185.3,266.3,75.4,365.7,314.2,6880.4,845.6,473.8,81.3,91.5,6.7,137.4,41.3,22.3,20.2,165.3,96.1,961.2,321.5,62.1,55.3,8.4,6.9,1.2,6.1,38.5,417.3,148.1,237.2,866.4,176.5,0,2407,0,1222,93.6,93.1,0,43.6,27281.1,0,45299.2
"DOM_22",23.5,39,6,1.3,204.9,23.9,12.5,59.5,10,196.5,220.7,86.6,8.7,30.9,4.3,84.9,42.8,33.7,9.8,92.1,12.5,1084.9,367.4,84.2,41.4,1.4,31.5,1.2,3.1,10,143.4,59.2,45.1,106.5,22.5,0,428.4,0,0,115.7,107.4,0,0,926.7,0,4784.3
"DOM_23",10.1,12.1,8.1,0.6,44,2.8,7.6,3,1.8,41.3,8.9,609.9,7.3,13.2,1.6,16.4,7.3,4.6,2.5,15.4,3.7,3131.1,38.8,7.5,15.4,0.2,4,0,0,13.6,35.1,26.2,30.6,31,6.5,0,1711.7,0,0,2665.2,1798.9,0,0,517.7,0,10855.5
"DOM_24",3.8,75.6,10.1,4.6,28,1.5,3.1,50.7,4.3,87.3,19.5,107.5,506.2,804.5,10.1,663.4,336.8,70.4,51.8,340,40.8,2970,130.8,10.2,0.4,0.2,13,0,0.7,2.2,18.4,10.2,7.1,14.5,6.3,0,9.8,0,0,0,-11.4,0,0,1571.1,0,7973.3
"DOM_25",6.5,26.6,1.6,0.5,28.6,0,5.2,4.3,3.8,21.4,6.2,19.5,10.1,65.8,0.8,21,31.7,8.1,5.4,33.1,8.5,506.9,28,6.3,5.7,0.2,2.5,0,0,3.7,27.6,29.3,12.6,7.2,3.3,0,213.4,0,0,4168.2,2142,0,0,888.1,0,8353.9
"DOM_26",0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.2,0.4,0.1,0,0,0.2,0,0.7,0.5,0.1,0.1,0,1.3,0.1,0,0,0.5,0.6,0.4,1.1,0.1,0,31.5,0,6.6,125.3,11.5,0,1.1,16.6,0,199.1
"DOM_27",1,0.4,0,0.1,1.9,0,0,0.2,0.7,5.2,1.1,3.6,1.6,3.5,2,89,12.9,4.6,2.1,14.5,11.4,223.7,22.2,4.6,3,0.1,20.2,0.7,0,2.2,15.2,12.1,10.2,8.8,4.3,0,1607.5,0,0,2907,1314.6,0,11.1,638.2,0,6961.3
"DOM_28",1.7,6.3,0.6,0.2,1.1,0.5,0.3,1.1,0.6,1.8,0.5,2.6,0.6,1.2,0,1.5,7.6,0.9,0.8,3.2,1.5,24.2,6.5,1.7,0.2,0,0.6,0,0,0.2,4.2,8,1.8,1.1,0.5,0,69.4,0,0,2412.7,796.9,0,0,377.1,0,3739.8
"DOM_29",0,0.2,0,0,0.1,0,0,0,0,0.2,0,0.3,0,0,0,0,0,5,0.1,0.5,0.1,0,15.9,1.8,0.1,0,0.2,0,0,0,2,1.4,0,0.3,0.1,0,246.7,0,0,772.9,203.4,0,1.4,31.1,0,1283.8
"DOM_30",0.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0,5.5,0,0,1.9,1.2,5.6,0,0,0,0,0,0,2.9,19.3,0,0,0,0,2.4,0,33.8,350.5,172.8,0,0,135.8,0,732.9
"DOM_31T33",26.1,44,4.4,1.1,30.2,5.7,3.8,16.1,8.4,32.4,4.3,30.7,15.5,9,0.7,11.7,13.8,2.4,3.3,80.8,30,167.9,61.6,90.6,15.1,1.1,37.4,0.9,4.2,29.7,70.8,74.6,55.3,191,12.4,0,279.7,0,101.2,3613.5,1018.5,0,93.5,257.9,0,6551.5
"DOM_35T39",143.1,323,32.7,5.5,271.7,72.7,35.5,210.3,106.3,727.8,70.9,474.2,126,56.7,2.9,43.8,37.2,12.5,8.4,69.1,1132.3,364.9,886,242.6,326.8,6,164.7,6.9,38.1,161,427.4,839.7,1211,883.8,171.5,0,4199.7,0,3426,0,2,0,0,4.3,0,17325.1
"DOM_41T43",53.4,18.2,9.9,2.5,17.5,7.4,6.4,19.2,185.7,65.8,8.3,58.9,7.1,15.8,0.7,11.6,9.3,2.5,1.5,43.1,159.9,4091.9,410.2,189.4,66,2.2,141.8,3.5,32.9,504.7,481.1,2132.5,1139.5,306.2,60,0,2714.3,0,0,76894,0,0,0,0,0,89875
"DOM_45T47",735.1,319.4,94,19.2,1981.6,386.6,150.7,437.7,181.7,2715.1,363.3,768.6,584,565.9,13.1,546,279.8,92.8,59.3,495.7,334.2,5165.7,5923,1615,747.4,81.2,517.7,14.3,53.1,86.6,2646,1146.3,818.6,1284,290.8,0,19541.7,0.6,1346.6,10155.6,4194.8,0,125.6,9014.9,0,75893
"DOM_49T53",168.4,104.3,25.9,4.5,510.6,81.7,38.8,131.4,69.5,810,98,269.2,149,148.9,3,141.6,67,18.2,16,122.1,85,1438.9,915.5,1632.3,178.5,15.4,101.6,2.2,50.3,23.1,810,587.5,394.1,299,74.3,0,4833.2,0.2,4307.3,1598.8,-219.1,0,472.5,4893.5,0,25472.1
"DOM_55T56",12.1,26.9,3.3,1.8,37.1,8.3,5.3,18.1,3.9,47.6,8.6,31,5.2,12.5,0.6,9.2,9.3,2.5,3.7,21.7,31.7,252.7,356.1,283.9,112.3,5.6,34.2,13.5,54.4,41.9,993.4,441.5,521.9,863.6,86.9,0,7386.3,4.6,4867.2,0,0,0,2292.5,0,0,18912.8
"DOM_58T60",0.2,0.2,0,0,2,0.1,0.1,2,0.3,1.1,0.1,0.6,0,0.2,0,0.2,0.2,0.1,0,0.4,0.6,2.5,12.9,1.8,1.1,2.5,3.6,0.7,1.4,0.3,19.2,9.2,21.5,4.7,2.3,0,927.8,0,19,134.6,0,0,21.7,15.2,0,1210.4
"DOM_61",54.1,46.5,15.6,2.8,93.8,37.8,12.5,49,26.3,122.6,22,87.9,9.2,34.1,3.4,30.7,30.6,8,6.2,60.3,103.3,523.7,1344.1,438,177.8,42,7651.4,73.9,263.1,72.5,1533.2,1466.6,723.3,810.3,206.8,0,12998.6,0.1,1710.3,218.6,-2,0,117.6,1289,0,32515.6
"DOM_62T63",1.4,11.5,0.6,0.1,13,1.7,1.1,7.5,3.8,21.2,2.3,9.1,1.5,3.4,0.7,5.2,3.4,1.2,0.5,8.6,14.5,59.8,129.1,48.2,14.5,6.3,111,36.1,48,7.7,193.5,168.7,83.8,90.4,22.4,0,19.1,0,0,0,0,0,0.3,51.5,0,1202.9
"DOM_64T66",355.6,540.8,35.1,6.2,382.9,115.7,54.5,188.5,134.1,568.6,86.3,334.6,112.4,119.1,8.2,108.2,88.2,32.2,22.5,192.5,346.7,2572.4,3176,867.8,330.7,26.5,470.6,46.7,1683.8,1781.3,2190.3,2099.9,1219.1,1232.3,337.3,0,2874,0,0,0,-2.8,0,100.3,2044.4,0,26883.7
