"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",1903.8,20.6,17.6,1.2,5705,94.8,711.8,395.7,2.6,123.5,31.9,0.7,0.1,1.7,0,0.7,1.1,1.1,0.6,52.4,4.8,26,276.5,0.3,152.2,1.3,0.6,0.8,0,18.5,44.1,136,20.2,15,12.2,0,5505.6,0,0,213.8,-0.3,0,85.5,2448.2,0,18028.1
"DOM_05T06",12.4,81.4,125.3,8.2,8.8,1.1,1.1,7.6,113.3,105,1.2,123.7,383.5,11.7,0.1,0.8,4.6,1.3,0.2,8.3,223.7,165.2,8.8,8.6,1.7,0.1,0.5,0.1,1,11.8,4.6,23.9,4.6,2.2,2.6,0,45.3,1.9,0,23.8,8.8,0,0.2,5051.7,0,6590.8
"DOM_07T08",34.4,82.3,4823.9,14.2,32.2,5.5,7.8,16,670.8,611,6.6,504.3,11409.9,554.2,1.9,46.3,60.5,14.7,2.9,105.7,99.1,764.4,65,53.7,18.1,5.2,16.5,5.5,7.5,85,43,111.6,18.9,8.5,12.7,0,133.1,0,0,71.2,1.6,0,1.7,10731.4,0,31259
"DOM_09",217.4,337.8,771.9,256.4,38.8,0,3.8,25.4,14,15.1,14.5,10.5,4.1,0.8,0,0,10.3,0.3,0.1,6.3,150.2,358,0.6,12.2,0.1,0,0,0,0.3,0,27.6,92.3,10.8,0.5,0.1,0,0,0,9.7,0,0,0,0,10.1,0,2400.2
"DOM_10T12",1388.5,1.8,3.6,0.6,4098.5,6.9,1.2,37.2,1.4,178.9,5.6,3,13.4,3.9,0.1,0.9,2.4,1.4,1.1,8.9,12.3,6.4,307.1,15,843.1,5,3.4,1.2,0.2,34.5,67.4,475.2,82,110.4,119.6,0,16924.5,0,0,26.2,-3.2,0,316.3,2709.3,0,27815.4
"DOM_13T15",33,6.8,30.3,1.6,13.7,1604.4,12.4,80.9,2.9,99.4,67.5,2.4,1.7,20.9,1.2,9.5,13.5,135.5,10,238.4,2.7,101.7,62,36.6,84.2,4.9,4,0.9,3.5,8.4,47.2,219.5,24.1,40.9,92.1,0,2925.2,0,0,32.9,-1,0,151.8,663.6,0,6891.1
"DOM_16",40.7,35.4,84.7,2,28.9,11,704.5,132.4,3.6,50,16.3,28.8,5.5,38.5,0.9,9.2,16.2,46.7,7.6,512.8,30.6,1054.7,123.2,25.1,13.2,6.8,5.1,0.1,0.3,253.5,43.9,43,14.6,3.9,29.7,0,78.9,0,0,8.4,0.4,0,11.7,509.2,0,4031.9
"DOM_17T18",37.4,11.8,49,1.8,435.1,51,36,2154.3,7.9,152.3,74,59.7,12.5,45.1,4.3,31.7,40.9,80,8,87.4,34.2,117.2,710.5,107,85.3,643.6,100,59.5,146.4,83.1,400.3,532.8,167.4,48.7,79.6,0,772.2,0,0,13.8,-16.7,0,29.7,1660.4,0,9155.2
"DOM_19",461,94.8,607,30.9,161.7,37.9,38.2,114.4,411,1053.5,124.5,152,218.8,75.5,1.5,31.8,41.7,61.4,17.6,81.3,375.3,572,655,2816,56.6,18.9,64.2,25.4,71.8,159.1,279.4,651.4,75.9,53.5,80.7,0,2179,0,0,51,-18.3,0,91.3,1443.4,0,13518.2
"DOM_20T21",1296.6,150.6,619.9,22,425.4,556.9,178.5,747.7,379.9,6583.5,1480.2,304.6,402.2,318.7,20.1,178.5,134.5,301.9,53.7,321.7,237.5,602.4,363.4,134.4,91,69.1,13,9.7,19.9,244.3,489.2,561.8,102.8,890.2,119.4,0,917.3,0,0,0,-2.3,0,61.2,5058.3,0,24459.6
"DOM_22",54.3,46.7,159.9,7.7,401,91.2,29.9,123.5,11.8,187.3,362.6,88.7,44.5,108.7,12.9,105.5,134.1,433.9,40.4,173.4,39.5,840.9,532.2,293.3,27.4,13.2,56.8,9.8,9.5,72.2,126.3,132,21.2,26.5,55.3,0,613.6,0,0,59.3,-6.8,0,2.6,725.3,0,6268.2
"DOM_23",34.2,9.3,129.8,5.9,169.4,0.7,27.6,11.5,3.6,68,26.5,597.7,55.3,71.2,7.3,33.2,37.6,104.1,9.7,46.4,35.7,3046,126.2,37.6,19.2,2.5,11.8,2.5,2.5,133.3,57.5,88.4,21.1,12,15.3,0,237.8,0,0,61.8,-3.2,0,0.9,469.6,0,5827.7
"DOM_24",12.8,10.7,98.7,20.5,12.5,4.2,5.9,22.6,5.1,57.8,28,46.3,1239.6,1536.3,10.9,291.9,557.7,534.5,109.8,303.3,42,1209.2,5.9,20,1.8,1.7,8.2,0.2,0.4,25.2,15.7,17.2,3,4.4,30.3,0,18.1,0,0,68.5,48.1,0,0.2,17582,0,24011.2
"DOM_25",68.7,56.9,183.5,14.6,189.9,29.7,51.8,104.1,0.5,90.6,52.2,53.4,147.3,936.8,10.9,115.4,446.3,489.1,64.8,257,77.9,1340,225.6,92.7,20.5,15.1,22.5,11.7,8.8,109.6,149.6,288.1,27,12.1,51.8,0,374.4,0,0,1094.4,27.9,0,4.8,2103.7,0,9421.7
"DOM_26",0.3,0.7,3.5,0.3,0.4,1.3,0,1,0,3.2,0.2,0,0.4,3.8,20.7,15.1,12.6,17.4,2.5,11.9,4.6,0.9,24.7,6,1.7,3.4,74.5,15.3,5.5,2.3,26.9,44.6,5.4,8.2,25.6,0,127.6,0,0,335.3,0.3,0,10.2,622,0,1440.4
"DOM_27",7.6,10.7,36.2,2,4.2,1.5,0.1,1.3,0,15.8,0.3,0.6,13.5,39.5,24,352,131.7,193.9,23.9,79.1,84.7,433.1,107.4,58.9,14.1,5.7,134.9,20.2,4,46.4,77.4,93.6,15.3,9.8,93.7,0,637.6,0,0,737.1,17,0,18.5,1174.5,0,4721.7
"DOM_28",25.1,22.3,84.4,7.2,6.4,1.2,4.5,3.5,0.5,21.3,2.5,1,16.3,38.2,13.4,57.9,160.2,146.7,22,46.2,32.6,139.1,65,36.7,3.9,4,55.6,11.8,3.4,14.9,45.4,128.3,9,6.6,32.9,0,231.7,0,0,1112.3,21,0,6.9,4600,0,7241.9
"DOM_29",65.1,17.7,71.1,8.7,19.6,67,14.9,23.3,9,88.5,36.4,24.8,12.5,60.1,2.7,57.3,166.9,7559.6,53.5,106.8,36.6,23.5,1659.8,970,12.4,9.6,35.1,9.9,16.6,44.7,179.9,349.3,16.3,13.5,58,0,3475.8,0,0,2578,182.8,0,27.1,5280.2,0,23444.5
"DOM_30",0.1,0.4,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0,0,1.1,0,41.3,0.1,0,0,0,9.8,0,0,0,0,0,0.2,2.3,34.9,0,0,1.5,0,509.8,0,0,617.8,2.6,0,0,697.6,0,1919.9
"DOM_31T33",90.6,27.2,70.6,8,155.5,29.4,31.5,36.1,8.7,70.4,7.8,35.1,256.2,70.7,1.9,17.2,46.8,30.9,7.3,199,119.5,148.1,132,139.7,52.4,17.8,82.5,9.8,19.6,417.8,153.1,203.8,38.4,94.6,62.6,0,3226.1,0,0.6,1425.4,12.7,0,161.4,1296.3,0,9015.1
"DOM_35T39",182.9,148.1,830.1,17.5,385.9,70,48.3,241.9,64.6,361.7,62.7,163.2,397,125.7,4.8,32.3,70.3,92,15.1,72.2,1418.5,113.8,701.8,299.2,246.4,34.1,167.3,30.6,74.1,704.5,296,898.7,269.4,134.9,144,0,4565.8,0,0,8.5,1.2,0,6.5,228.2,0,13729.7
"DOM_41T43",4.1,95.9,36.8,40.8,293.6,38,28.6,109.3,27.2,297.2,38.5,70.9,30.5,106.8,22.5,33.2,79.3,84.7,30.6,110,212.2,981.5,1524.2,1306.4,159.7,225.8,432,249,187.3,361.6,1287.5,105.7,136.5,96.1,195.7,0,775.6,0,0,21827.6,1.2,0,86.4,156.1,0,31886.6
"DOM_45T47",1241.7,156.2,1001.9,42.6,3067.7,873.8,320.7,794.7,689.7,2285,519.1,387.7,1403.3,612.6,69,316.8,502.2,2437.6,130.2,616.8,497,1992.3,3453.5,1177.1,432.6,280.3,454.3,152.8,121.8,329.2,820.8,1215.5,186.8,452.9,360.5,0,16918.2,10.9,0.3,3260.4,149.7,0,282.8,7964.8,0,57984
"DOM_49T53",203.8,91.4,521.4,25.7,498,124.8,70.2,183.5,158.2,387.7,81.1,162.8,640,155.8,9.9,57.6,103.5,341.6,22.9,127.8,128.4,510.6,1574.9,2199.2,66.1,64,108.2,45.6,85.4,90.1,399.8,650,92.6,58.9,95,0,19800.7,21.5,43.5,366,-49.2,0,840.6,3724.4,0,34884.1
"DOM_55T56",7.1,10.2,30,3.6,37.2,7.5,5.8,17.1,2.8,32.5,9.3,10.7,11.5,23.7,1.1,7.3,17.1,17.7,6.4,21.3,25.5,79.4,234.4,123.9,59.7,29.8,26.8,65.6,62.6,130,528.9,429.8,112.6,44.6,50.6,0,1330.2,0,0,0,0,0,3061,0,0,6675.1
"DOM_58T60",3.8,0.4,4.4,0.1,33.3,0.8,1.3,20.9,2.6,8.9,1.8,2.8,0.4,4.7,0.6,1.9,4.2,5.5,0.5,5.7,10.7,12.2,167,24.4,11.4,144.1,57.7,43.4,44.9,16.5,197.4,150.2,71,10,26.6,0,966.3,74.5,1.7,878.4,0.8,0,36.3,101.8,0,3152
"DOM_61",58.6,8.5,107.6,8,85,30.4,13.9,39.7,14.6,56.8,18.2,26.6,21.2,56.1,4.9,18.5,46.9,51.1,11.9,52.7,117.2,160.4,1082.6,406.3,117.7,200,7016.1,283.5,527.4,275.2,919,1500.7,151.7,104.7,178.2,0,4309.1,0,0,0,-0.6,0,181.7,327.6,0,18589.5
