"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",33198.9,104.5,30.9,10.1,135153.5,2419.7,11442.1,4251.6,11.9,3363.1,253.9,26,163.4,42.3,5.5,4,23.8,14.3,12.4,996.8,171.2,1667.2,2295.8,48.3,841.6,24.9,8.1,29.8,40.5,280.3,2128.9,4178.4,362.1,946.4,830.5,0,77960.3,2167.4,75.4,457.5,44.8,0,978,29582.8,0,316648.9
"DOM_05T06",2787.3,29189.8,4692.2,5043.8,4632.3,87.5,101.1,488.4,133523.4,15597.1,148.5,832.5,8720.2,108.4,45,44.5,221,49.1,204.5,241.1,35940.1,1800.8,810.2,5903.1,422.5,102.2,231.6,64.7,329.8,382.4,3809.5,16014.9,365.9,1652.5,1854.1,0,11246.7,98.7,8.7,3109.9,48.7,0,80.2,9075.3,0,300110.3
"DOM_07T08",523.1,2114.8,1134.5,659.1,528.3,32.2,32.8,343.3,1200.9,5537.9,111.2,5545.3,16171.5,910.3,78,84.7,188.9,47.2,24.5,567,479.3,9320.9,453.5,214.5,46.4,5.9,5.1,3.8,12.6,1095.7,476.5,986.8,25.3,101.7,129.8,0,691.8,0.1,5.9,4717.2,35.2,0,1.8,4541.3,0,59186.5
"DOM_09",3505.3,30998.6,8370.9,8851.3,5429.5,4.2,7.7,11.7,430.5,2484.7,15.7,10.9,662.1,60.2,26,12.7,39.1,46.9,50.4,14.4,387.9,136.6,21.5,20.4,16.2,7,4.4,3,4.4,25.7,3815.3,76.2,3.7,11.6,78.9,0,116.9,0.3,0.2,2341.3,11.6,0,0.4,1339,0,69455.1
"DOM_10T12",16998.8,24.9,11.8,10.9,62370.5,273.2,156,656.1,149.4,4182,420.4,115.8,121.3,167.1,191.8,73.1,196.3,199.9,132.4,251.5,287.8,863,8464.2,443.6,55260.5,247.3,74.4,67.4,333.7,691,1852.5,9207.8,1498.8,8931.2,3599.9,0,430989.6,5209.2,161.4,685.2,117,0,3840.1,29399.9,0,648928.5
"DOM_13T15",293,33.8,21.4,7.6,502.7,12884.6,539.1,1198.7,74,2364.4,1575.7,233.7,100.2,111.9,158.5,53.1,372.8,1773.1,354.5,3381.4,139.7,1424.1,2925.4,375.2,661.3,140.4,37.7,50,111.1,148.8,827.9,2209.2,114.5,1979.3,996.4,0,54573.4,74.6,45.7,858.2,109.2,0,803.4,10856.2,0,105496.2
"DOM_16",513.7,183.1,84.8,18.3,587.5,117.9,21115.3,3261.6,4.1,1003.1,1298,394.9,85.7,217.4,483.2,215.9,726,1726.7,412.6,15315.3,650.1,37321,2301.2,430.4,2889.8,651.9,84.9,100.3,111.3,3228.5,2402.1,2967,178.1,580.2,1295.3,0,4560.7,0.7,1.5,489.7,34.9,0,108.6,4672.1,0,112825.1
"DOM_17T18",715,91.8,99.1,35.2,11003.4,1514.5,734.5,47455.5,118.3,5883.2,5421.4,1830.1,409.4,1943.8,1896.9,972.5,1914,2302,701.2,2334.6,1728.1,3912.6,14774.5,2479.4,7327.4,17703.8,1994.3,2027.8,6380.1,863.2,14787.3,23258.8,3374,9229,5595.9,0,40113.5,11.7,20,3300.4,207.4,0,477.3,21391.9,0,268335
"DOM_19",12929.9,1121.3,1017.8,852.9,4190.4,704.6,978.4,3835,5280.2,27407.9,2686.9,1369,5606.1,1270.9,769.5,903.1,1563.4,585,1613,1552.6,10353.8,34603.3,7217.2,78548.2,4090.5,912.3,1324.9,924.3,2841,5253.5,10298.1,77952.7,1616.2,8033.1,4335.7,0,169819.3,3.5,204.2,274.9,228.7,0,1741.6,36383.4,0,533198
"DOM_20T21",13405.4,965.3,444.4,215.4,6265,6479.3,2745.8,9132.9,5891.8,97323.3,33564,3259,4737.6,4436.3,5435.1,2098.9,2631.4,4686.4,2270.9,4608.9,2257.3,10046,8441.3,4248.9,2394.2,2278.5,405.9,260.7,829.9,5322.7,9204.3,11790.7,1982.5,61187,5440.2,0,215749.6,99.6,4547.4,5991.7,664.8,0,1033.7,93421.1,0,658195.3
