"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",744,0.2,0.2,0.1,3341.5,79.5,15.6,0.6,0,12.1,12.9,0.2,4.2,0,0.7,0,1.4,0,0.3,4.3,0.1,10.8,72.9,0,239.2,0.6,0,0,0,0.7,10.4,20.6,3.3,0,13.8,0,8277.8,0,0,102,12.1,0,44.5,353,0,13380
"DOM_05T06",3.2,7.6,0.2,3,6.5,1.5,0.1,2.7,1151.8,138.7,3.4,6.1,61.4,1.3,1.9,0.7,1.7,1.9,1,0.9,126.5,1.3,5.7,3.2,7.4,0.2,0.4,0,0.6,1.8,1.4,2.4,2.2,2.5,5.8,0,15.9,0,0.1,7,1.9,0,0,0.2,0,1582.3
"DOM_07T08",8.9,0.7,21.6,1.4,4.4,1.6,0.2,5.8,7.1,299.7,1.5,205.6,350.5,6.3,6.1,1.8,5.8,0.5,2.1,13.4,5.3,157.9,5.7,2.3,0.1,0,0,0,0.1,11.8,1.4,9.1,0.5,0.1,2.9,0,17,0,0,8.5,1.3,0,0,96.6,0,1265.5
"DOM_09",153.3,102.4,40,42,16.7,0,0.5,5.9,14.9,15.6,11.1,5.3,5.6,0.4,0,0,9.5,0.1,0,3.6,37.4,90.4,0.1,3.7,0,0,0,0,0.1,0,2.6,16.3,4.8,0.1,0.2,0,0,0,31.3,0,0.3,0,0,60.2,0,674.7
"DOM_10T12",694.8,0.1,0.2,0.1,2108.5,55.1,0.3,0,0,19.2,0.5,0.7,2.3,0,0.2,0,0.1,0,5.4,0.6,0.1,0,233,0,1046.4,4.8,0,0,0,3.1,26.2,106.1,15.6,0,354.7,0,13924.4,0,0,0,5.7,0,203.8,1165.8,0,19978
"DOM_13T15",33.2,0.7,0.9,0.3,18.5,2733.5,2.4,31.4,1.3,119.6,128.9,17.4,6.4,15.3,195.9,12.2,12.4,59.1,20.3,215.8,0.1,8.2,102.6,5.1,57.3,2.1,0,0.1,0,0.8,9.9,16.9,4.9,4.6,59,0,1769.9,0,0,25.9,40.1,0,124.3,9122.4,0,14979.6
"DOM_16",7.8,0.7,1,0.3,7.7,1.5,120.4,29.3,0.1,1.6,1.5,4.4,4.4,8.4,6.2,2.9,14.1,4.4,16.3,259.3,0.8,209.4,23.6,1,4.1,1.9,0.1,0.1,0,0,6.9,2.8,5,0.1,19,0,28.2,0,0,0,0.5,0,4,245.8,0,1045.6
"DOM_17T18",26.8,1.2,5.5,0.5,428.7,78.3,8.4,1908.2,4,197.1,59.1,67.7,40.2,61.1,329.4,38.3,39,31.1,12.4,94.9,7.9,43.9,515.1,47.6,245.1,688.4,33.6,39.6,453.9,20.8,192.1,484.7,258,96,305.2,0,483.5,0,0,0,-0.9,0,18.4,1402.2,0,8767.4
"DOM_19",784.3,45.7,88.8,27.2,445.9,356.6,34.5,225.2,1398.7,7396.9,149,624.5,1701.2,261.6,480.4,119.6,201,108.2,67.4,130.7,2213.5,448.7,898.3,4876.4,211,25.2,12.6,10,45.4,101,235.6,418.7,125.9,151.5,285.8,0,1618.4,0,0,0,102.3,0,56.2,11487.7,0,37971.6
"DOM_20T21",716.3,19.7,29.6,7.5,310.7,2374.6,48.7,519.2,164.1,22445.5,3802.4,356.5,1265.5,622.5,7082.2,289.4,156.6,227.4,163.2,334.7,151.9,564.9,229.8,17.6,184.7,40,0.3,1.8,10.5,5,127,258.5,154,670.6,319.2,0,2476.3,0,0,21.8,-119.9,0,40.8,27165.8,0,73256.9
