"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",4610.3,20.6,5.6,2.2,11789.4,54.3,696.4,145.4,4.2,47.4,29.4,3.8,4.7,5.3,1.9,1.2,3.2,0.3,1.6,11.1,35.7,147,211.4,37.2,368.7,13,5.5,5.2,14.1,42.3,119.3,59,43.2,57.8,58.7,0,1166.8,1.1,439.1,302.2,11.4,0,113.8,4975.6,0,25666.4
"DOM_05T06",181.3,255,23.2,45.4,45.5,1.6,4.2,14,745.9,46.3,6.2,27.3,114.4,3.2,0.4,0.6,3.5,0.4,0.7,1.3,1042.7,167.3,26.5,37.7,11.6,1.8,3.2,2.3,7.5,63.8,25.8,22.1,18.8,23.2,22.5,0,92.8,0.1,95.7,302.8,19.6,0,2.6,932.2,0,4442.9
"DOM_07T08",29.7,11.5,68.5,3.3,7.9,0.4,1.6,6.3,71.9,39.8,1.6,122.2,591.6,41,0.6,2.6,4,0.1,0.5,4.3,50.3,383.1,9.3,5.2,1.9,0.3,0.5,0.5,1.5,21.1,6.4,7.3,1.6,1,3.3,0,31.1,0,8.6,51.7,0.3,0,0.1,23.8,0,1618.4
"DOM_09",132.7,121.2,19.6,26.5,11.9,0.3,1.1,2.5,14.3,2.5,2,4.2,10,1.3,0.2,0.2,1.1,0.1,0.2,0.5,30,79.2,7.9,5.4,1.5,1.5,2.3,4.4,6.3,9,12.9,7.6,3.9,2.4,3.3,0,42.1,0,64,69.4,0.4,0,5.1,38.4,0,749.6
"DOM_10T12",1629.8,17.4,8.5,2.6,3360.3,37.7,26.7,55.3,26.5,141,81.6,25.2,18.1,24.6,6.7,8.9,13.6,2.5,7.9,8.9,46.4,179.2,494.1,56.2,704.2,13.6,7.9,7.9,24.1,43.9,98.4,85.9,59.1,142.8,102.1,0,7904.7,1.5,255.7,142.5,44.5,0,366.2,18989.1,0,35273.8
"DOM_13T15",59.8,4.1,1.8,0.9,21.4,245.5,8.9,17.1,1.4,11.8,21.7,4.8,0.9,5,1.4,1.6,3,1.7,3.7,21.2,9.7,52.4,62.7,17.4,19.5,6.3,1.5,1.3,8,6.4,35.5,29.3,12.3,43.6,27.6,0,637.4,0.2,27.8,20.2,2.3,0,68.4,462.3,0,1990.2
"DOM_16",80.2,19.4,6.7,1.4,31.5,3.2,787.2,53.4,2.2,8.8,9.1,15.8,1.9,19.2,2.1,3.1,7.1,1.5,7.3,97.4,36.7,1102.2,49.3,10.6,10.9,6.9,1.7,1.6,3,180.5,41.1,9.5,12.6,6.1,20.4,0,87.3,0,4.8,57.6,2.8,0,12.1,1049,0,3865
"DOM_17T18",83.9,6,3.7,0.9,228.1,9.7,24.8,391.1,6.8,39.9,32,15.5,3.9,10.8,4.6,4.6,7.1,1,2.4,7.7,30.2,67.6,138.2,31.1,33.2,90.2,17.6,17.1,63.5,42.6,169.7,59.4,85.4,40.5,82.3,0,423.5,0.1,43.8,183.3,1.7,0,31.8,1151.9,0,3689.1
"DOM_19",624.9,69.6,48.4,15.9,161.8,10.2,26.6,28.5,194.7,126.8,18.1,58.2,47.9,23.1,4.3,6.4,12.5,1.3,7.3,8.8,345.6,459.3,242.9,939.4,39.9,14,17.3,11.6,55.9,112.3,195.4,111.7,53.9,59.4,72.8,0,1048.6,0.1,54.1,52.6,1.5,0,59.9,165.5,0,5608.8
"DOM_20T21",421.1,27.1,15.8,3.6,119.2,43.8,40.9,70.5,54.1,300.7,201.6,36,57.3,31.7,8.5,11.7,11.8,2,8.1,12.3,47.2,164.6,53.5,38.1,14.6,9.8,2.5,2,7.1,38.9,66.5,18.7,20.6,75.4,33.5,0,468.7,0,259.8,30.8,2.5,0,34.4,760.7,0,3627.8
