"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",2276.2,0.5,0,0,4822.7,56.7,13.3,0.2,0.6,4.8,3,1,3.1,0.9,0.1,0.5,0.4,0.1,0,8.9,16.4,0.3,5.4,7.8,921.9,0.1,0,0,0.2,1.5,1.1,7.7,2.8,8,22.5,0,4437.4,16.2,7.2,95,9,0,161.2,2687.9,0,15602.8
"DOM_05T06",0,12.4,0,0.2,4.7,0,0,0,2.5,2.9,0,8.5,66.5,0,0,0,0,0,0,0.1,112.2,0.2,0.5,0.2,0.7,0,0.1,0,0,0.2,0.4,0,0,1.6,0.7,0,0.6,0,1,2,0.4,0,0,4.5,0,223.1
"DOM_07T08",1.7,0,50.6,0,1.5,0.1,0,0.6,0.1,10.6,0.1,40.7,863.4,0,0,0,0,0,0,0.1,0.3,30.9,6.4,3.3,7.9,0.2,1.5,0.1,0.6,8.1,2.5,0.4,0.3,0.8,1.4,0,7,0,6,38.9,0.3,0,0.8,304,0,1391.5
"DOM_09",12.7,1.3,3.2,0.4,1.7,0,0,0.2,1.5,0.1,0.4,0.2,0.1,0,0,0,0.1,0,0,0.1,3.6,8.6,0,1.2,0,0,0,0,0,0,0.3,1.5,0.6,0,0,0,0,0,18.2,0,0,0,0,10.3,0,66.3
"DOM_10T12",402.2,0.5,0.9,0,1179,7.4,3.8,5.2,39.3,24.8,9.8,3.4,7.9,7.3,1.2,4.2,1.8,0.4,0.6,7,18,33.4,137.1,47.6,1756,4.8,14.5,1.4,7.7,17.4,38.3,64.7,32.1,55.2,59.8,0,12757.4,166.3,109.3,53.5,7.6,0,423.3,2866.9,0,20378.9
"DOM_13T15",4.2,0.2,0.2,0,15.1,20.2,0.9,0.9,6.4,2.4,3.3,0.7,2,2.8,0.3,1.3,0.6,0.1,0.3,2.2,2.7,10,29.8,8.4,11.3,1,3.6,0.3,1.3,0.7,7.5,3.4,0.7,4.4,3.8,0,1040.3,0.2,6.9,10,0.8,0,155.7,1072.3,0,2439.2
"DOM_16",3.9,0,0.5,0,17.4,4.8,174.6,0.3,1.5,100.6,3.7,2.9,1.3,62,0.5,2.8,1.8,1.6,0.4,37.9,28.6,88.7,2.2,3,29.4,5.9,0.4,0.1,0.4,0.7,1.2,13.2,0.1,1.4,0.5,0,36.3,0,2.2,14.6,0.4,0,15.5,84.2,0,747.6
"DOM_17T18",4,1,1.6,0,182.6,24.9,47.6,3.5,2.8,39.1,117,17.8,3.5,3.5,0.2,35,0.5,1.9,0.5,12,15.2,37.5,153.4,29.4,110.7,68.1,11.7,8.7,56.9,1.1,169.7,185.5,19.4,23.5,195.3,0,424.7,0.1,10.3,17.4,-2.3,0,36,159.2,0,2230.4
"DOM_19",1062.9,13.7,58.5,1.2,158.4,35.3,21.5,317.2,1263,327.6,56.7,106.2,108.1,59.6,4.3,16.7,17.5,2,2.5,56.3,854.1,196.9,908.1,2878.1,211.9,13.2,31.5,6.6,14.6,2.3,264.2,209.6,42,191.8,103.2,0,3332.3,0,3,4.8,63.7,0,128.6,10098.3,0,23248.1
"DOM_20T21",34.6,1.2,3,0.1,48.8,31.8,2.8,2,14.2,39,113,3.3,18.6,13.2,0.7,7.2,1.3,0.3,0.7,9.6,12.3,19.1,36.2,21.7,23.3,1.1,4.8,0.5,2.7,5.5,16.5,7.6,4.8,67.9,6.9,0,664.6,0.4,621.1,47.9,-12.2,0,47.1,2094,0,4039
"DOM_22",11.8,3,1.3,0.1,160.8,21.9,7.1,8.2,4.3,13.8,40.9,6.6,11.1,45.4,3.6,12.6,9.9,1.5,2.6,22.5,8.3,100,584.2,59,69.2,1.9,45.7,0.9,1.4,8.5,87.5,35.3,0.6,4.6,9.8,0,125.6,0.1,6.4,13.7,-0.7,0,6,628.5,0,2185.8
"DOM_23",2.1,0.1,0.2,0.1,84.3,5.7,0.6,1.3,3.6,9.5,4.2,199.1,16.5,4,0.5,26.1,3,0.9,0.8,8,2.2,970.1,21.3,13.3,58.6,1.3,5,0.4,1.5,7.7,8.6,2.1,0.7,54.1,2.7,0,204.6,0.1,10,7.3,-0.2,0,5.3,490.6,0,2238
"DOM_24",10.2,1.5,10.7,0.5,62.9,5.2,2.8,12.8,13.3,15.9,20.7,20.4,650.2,533,11.7,217.1,92.3,12.1,13.8,126.9,54.6,767.9,68,27,23.1,1.9,9.1,1.4,3.4,9.3,15.6,26.1,3.5,10.2,9.9,0,108.3,0.2,16.3,72.1,-41.1,0,6,2988.8,0,6015.5
"DOM_25",11.6,5.1,3.7,0.4,169.5,16.9,9.3,4.5,8.8,43.9,52,12.6,117.5,184.4,8.8,71.6,39.1,9.8,6.5,95.3,41.2,1344.3,27.8,37.4,70.8,3.9,4.5,2.5,8.7,1,25.4,108.1,2.5,19.6,15.7,0,290.2,0.2,20,294.9,14.2,0,7.3,783.3,0,3994.6
"DOM_26",1.9,0.1,0.2,0,3.6,0.6,0.1,0.5,1.1,0.5,0.3,0.2,1.5,0.6,3.6,0.4,0.4,1,0.1,0.8,2.8,7.5,19.2,7.2,3.6,2.2,2.5,0.7,1.1,0,4.4,3.1,1.3,3.6,1.6,0,123.8,0,15.2,113.8,2.9,0,14.5,222.9,0,571.3
"DOM_27",4.1,1.2,0.5,0,13.3,2.9,0.7,6.5,4.7,3,2.3,2.1,10.6,10.2,8.4,70.9,6.2,0.9,2,4.9,35.5,169.6,189.6,34.7,18.8,10.4,14.4,2.2,0.4,0.1,23.4,9.8,1.1,9.6,2.4,0,318.7,0.1,9.2,120.7,6,0,20.5,670.5,0,1822.7
"DOM_28",7.1,1,2.4,0,16.6,2.7,0.4,2.5,3,2.2,1.6,1.5,8.7,5,0.5,4.4,6.6,0.4,0.7,4,8.2,49.2,14.6,26.3,10.9,2.1,2.7,2.5,1,0.1,6.4,8.1,3.3,10.1,4.5,0,45.4,0.1,8.4,381.5,7.4,0,3.2,540.7,0,1208.1
"DOM_29",1.3,0.1,0.1,0,2.1,0.3,0.1,0.4,0.6,0.3,0.2,0.1,0.9,0.3,0,0.2,0.2,1.5,0,0.5,0.9,4.2,1.1,5.5,1.4,0.3,0.2,0.4,0.1,0,0.7,1.2,0.3,1.8,0.6,0,114.6,0,0.8,31.8,0.8,0,4.8,44.5,0,225.3
