"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",3869.3,0.2,0.1,1.1,5626.9,99.2,613.1,85.3,0,4.2,0,0,9.7,0,0,0,0,0,1.4,74.8,0,59.9,0,5.2,149.1,0,0,0,0,0,30.9,0,0,0,1.5,0,7139.5,0,252,85.6,23.2,0,15.7,3765.4,0,21913.2
"DOM_05T06",0,86.1,0,22,14.2,0,0,0.4,1833,53.7,0,2.1,42.2,0,0,0,0,0,1.6,1.5,1212.7,0,0.5,1.9,4.7,0.4,1.4,0,0,3.6,10,0,3.5,8.8,15.4,0,6.4,0,0,0,0,0,0,41.8,0,3368
"DOM_07T08",0,1.1,6.6,1.4,1.4,0,0,0.8,0,16.9,0.6,76.2,40.6,1.5,0,0.6,0.9,0.4,0.5,0.1,2.3,149.2,3.6,1.8,0,0,0,0,0,2.5,1.1,0,0,0.1,0.6,0,1.8,0,0,0,0.1,0,0,72.4,0,385.3
"DOM_09",47.8,181.6,14.4,48.5,5.5,0,1.3,1.1,4,1,5.2,2.3,0.6,0.1,0,0,1.7,0.1,0,0.9,52.3,98.7,0.1,2.8,0,0,0,0,0,0,4.2,2.6,1.3,0,0,0,0,0,47.5,0,-0.1,0,0,47.3,0,572.9
"DOM_10T12",1886.8,0.2,0.2,0.5,3827.7,65.8,8.1,8.5,7.5,69.5,9.5,5.1,1.6,2.6,0.8,1.9,1.7,4.6,3.6,7.5,33.7,38.5,336.8,29.2,1228,5.7,2,7.1,14.1,6.9,88.1,99.5,62.4,171.4,202.9,0,16789.7,11.8,149,0.2,0.8,0,60,1338,0,26589.5
"DOM_13T15",41.7,16.9,0.3,8.2,20.1,1184,25.4,10.8,6.2,18.3,55.1,14.8,7.1,12.6,7.2,14,14.6,140.1,46.8,121.1,74.6,118.9,382.5,85.5,18.8,22.1,9.6,10.9,3,4.9,116.9,93.5,28.2,265.4,125.1,0,2121.3,0,0,0,3.3,0,34.1,3321.2,0,8605.1
"DOM_16",24.4,1.4,1.6,1.5,14.3,1.9,566,35.8,2.5,8.3,8.3,42.8,2.6,10.7,12,19.2,36.5,35.6,18.9,401.9,24.4,826.3,379.8,77.4,3.8,4.8,7.2,18,4.3,48.1,72.7,0.4,0.8,3,18.9,0,94.5,0,0,0,-2.7,0,1.8,1737.8,0,4567.3
"DOM_17T18",15.4,1.4,1.2,0.3,94.2,10.8,25,82.8,1.2,12.9,5.1,23.1,3.5,14.2,20.7,30,17.2,67.6,2.3,32,42.8,35.2,419.4,51.9,8.2,56.8,35.9,13.1,53.9,36.1,68.9,48.5,193.3,59.1,68.2,0,333,0,13.6,0,-5.6,0,4.5,280.2,0,2278.1
"DOM_19",527.3,51.7,21,20.4,68.1,15.5,50.1,19.5,21.6,168,51.1,99.7,149.9,39.3,4.2,15.6,32.1,108.7,12.4,27,495.9,593.9,1849.8,1557.9,14.7,12,17.7,44.9,21.3,15.9,199.7,29.9,4,21.8,64.4,0,1775.3,0,0,0,-0.5,0,12.9,1556,0,9790.6
"DOM_20T21",117,8.5,2.7,2.2,29.1,42.7,21.5,16.3,7.2,170.8,202.9,24.2,43.8,21,15.7,25.1,19.1,87.4,11.4,41.2,58.2,103.6,46.6,52.1,1.4,12.1,0,0,2.7,59.7,20.2,2,6.7,144.8,2.1,0,624.8,0,137.6,0,1.8,0,5.7,2113.8,0,4305.8
"DOM_22",6.1,8.2,2.5,2.9,114.6,22.1,15.4,9.3,2.8,20.1,314.9,20.5,17.9,46.3,42.6,72,70.2,495.2,23.6,44.7,44.3,247.7,188.8,415,7.2,7.2,37.5,13.6,3.2,26,67.6,2,0.6,4.4,11.1,0,349.4,0,3.1,0,-2.8,0,0,2430.3,0,5208.2
"DOM_23",3.5,4,4.8,2.2,44.5,2.6,11.9,0.8,3.5,10.4,0,147.8,23.8,23.3,8.7,23.1,26.4,58,8,23.4,22.8,2327.6,53,103.4,3.8,0,20.8,0,6.3,42.6,8.7,0.3,17.6,2.1,18.7,0,169.5,0,0,0,-1.8,0,0,356.2,0,3582.2
"DOM_24",4.8,19,1,12.1,9.1,0.6,4.3,9.6,2.9,6,22.2,29.8,870.9,687.5,47.7,330.4,308.7,540.7,113,164.1,78.5,1130.2,27.3,13.4,0,0.2,2,0.2,0.3,1.7,4.6,1.2,0.8,1.5,4.8,0,6.5,0,0,0,-7.3,0,0,1946,0,6396.5
"DOM_25",32,34.5,4,7.4,107.4,10.6,45.6,18.5,127.2,44,46.6,52.8,126.2,324.4,50.9,86.7,167.6,230.9,70.1,104.4,228.2,738.2,41.2,256.9,5.8,2,8.8,0,0,16.9,102.7,0,1,3.6,13.6,0,206.2,0,2.1,1336,101.2,0,0,963.2,0,5719.3
