"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",4916.7,1,0.2,1,3731.5,192.1,384.3,30.1,0,56.6,0,2.7,9,0.1,0,0.3,0.9,0.3,0.9,41.7,3.2,10.4,215.6,1.6,135,0,0,0,0,0,76.4,9.1,0.8,0,0,0,6353.2,0,304.7,71,-0.3,0,10.2,501.7,0,17061.8
"DOM_05T06",0,273.8,0,18.2,8.2,0,0,0.2,847.3,52.9,0,0.4,48.9,0,0,0.1,0,0,1.1,0.5,1629.9,0.1,1,0.8,4.4,0.2,0.7,0,0,4,5.6,0,8,7.6,8.5,0,1.7,0,0,0,0,0,0,0.2,0,2924.4
"DOM_07T08",0,1.2,4.8,1.2,0.8,0.7,0,0.2,0.1,17.6,0.3,67.1,62.1,1.1,0,1.9,2.9,0.2,0.4,0,0.8,18.2,4.1,1.7,0,0,0,0,0,7.1,0.7,0,0,0,0.5,0,1.1,0,0,0,-0.3,0,0,59.9,0,256.7
"DOM_09",41.7,146,8.5,58,4.5,0,1,1.2,3,1.5,2,2.2,0.9,0.1,0,0,1.1,0,0,0.9,29.5,59.6,0,2.3,0,0,0,0,0,0,2,2.6,1.2,0,0.1,0,0,0,83.1,0,0,0,0,12.2,0,465.1
"DOM_10T12",880.2,0.1,0.1,0.3,2149.2,45.5,2.6,4.3,2.4,42.3,2.4,2.1,1.2,1.1,0.2,0.7,0.7,1.4,3.1,3.4,6.7,16.6,984,47.1,998.9,3.2,1,1,5.3,7.8,46.5,75.6,27.9,107.2,242.7,0,9649.5,20.2,102.4,0.1,0.8,0,41.8,310.5,0,15840.2
"DOM_13T15",17.5,12.5,0.2,3.4,5.7,270.6,5.3,3.7,2.8,4.5,4,13.7,3.7,3.3,0.9,4.7,4.7,44.4,16.3,22.3,14.4,28.2,120.6,47.4,8.6,5.5,2.2,1.5,0.5,2.8,35.1,6.7,19.6,112.1,45.1,0,607.1,0,0,0,11,0,25.4,3905.9,0,5444
"DOM_16",15,0.4,1.1,0.9,6,1.7,273.1,11.9,1.5,6.4,2.1,11,2,2,0,2.6,6.1,10.2,10.1,254.3,1.6,291,44,8.4,2.5,1.3,0.5,4.6,2,173.4,12.1,11.6,13.4,1.3,12.5,0,118,0,0,0,0.7,0,1.2,901,0,2219.9
"DOM_17T18",4.9,1.6,0.5,0.4,83.5,19.9,4.9,148.8,2.4,19.8,2.3,12.8,4.4,3.2,2.8,2.7,4.6,5.5,1.8,15.4,14.3,17.4,55.9,29,9.9,118.2,12.9,7.1,49.8,13.9,105.1,44.1,102.6,32.2,53.2,0,201.9,0,0.4,0.1,-0.3,0,3.4,125.7,0,1339
"DOM_19",136.6,18.9,7.3,14.7,37.7,15,6.4,8.3,56.6,133.9,4.6,28.2,134.6,2.8,2.1,2,16.3,17.6,6.8,18.9,35.1,16.4,11.8,173.1,11.2,3.1,7.2,5.3,15.1,17.9,58.6,11.1,10,33.6,33.4,0,1854.5,0,0,0,8.1,0,11.9,1858,0,4844.5
"DOM_20T21",164.4,6.8,1.5,2.4,24.1,46.1,23.5,21.7,40.5,301.3,102.7,31.6,61.8,13.8,5.6,12.5,7.5,17.9,10.8,21.6,19.3,49.5,11.9,9.5,2.4,2.9,0,0,0.5,41,6.1,4.3,5.4,40.6,2.3,0,650.3,0,39.5,0,5.8,0,4.9,1372.2,0,3186.6
