"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",1742,0.8,1,0.4,3471.2,18.7,113.4,5.9,6.4,17.6,31.2,7.1,8.9,8.8,9.8,5.1,5.9,10.9,0.5,16.4,49,45.5,198.7,20.7,204.4,5,12.5,1.7,3.6,26,53.6,58.4,6.1,13.8,19.5,0,2471.9,0.1,135.1,372,23.3,0,71.2,2822.9,0,12097.1
"DOM_05T06",1.6,1.5,0.1,0.2,2.8,0.2,0.2,0.4,26.8,3.6,0.7,1.7,9.3,1.4,1.2,0.7,0.8,1.8,0.1,0.8,18.2,2.9,7.2,2.7,1.3,0.8,1.4,0.3,0.9,2.7,3.5,0.7,0.5,1,0.9,0,16,0,2.7,17.8,0.2,0,1.9,31.2,0,170.7
"DOM_07T08",6.1,0.4,5.1,0.6,2.6,0.3,0.3,0.4,0.5,38.4,3.3,68,73.8,1.8,1.1,0.6,2,1.5,0,0.4,3.9,76.2,3,2.5,0.3,0.1,0.1,0.1,0.2,6.1,1.8,0.4,0.3,0.3,0.4,0,10.9,0,2.5,29.6,0.1,0,0.6,37,0,383.6
"DOM_09",37.1,6.4,8.9,13.2,5.3,0,0.4,1.5,3.6,1.7,4.4,1.9,0.8,0.1,0,0,1.4,0.1,0,0.5,15.3,29.1,0.1,1,0,0,0,0,0,0,1.2,2.9,0.8,0.1,0,0,0,0,33.6,0,0.1,0,0,21.9,0,193.5
"DOM_10T12",438.2,0.3,0.8,0.2,936.1,11.7,2.6,10.4,8.6,44.2,9.3,6.7,5.9,6,13.4,7.1,5.3,14.3,0.7,8.6,13.1,19.2,104.6,17.7,743.1,7.9,14.8,2.6,7.4,16.3,44.1,37.7,11.9,33.4,97.7,0,6744.5,0.6,48,61.1,8.7,0,169.8,2870.2,0,12605
"DOM_13T15",2.5,0.1,0.1,0.1,3.8,72.8,1,2.5,1,3.6,5.9,1.1,0.8,1.6,4.2,10.7,1.9,15.9,0.2,31.5,1.8,4.6,10.1,3.9,2.4,1.6,1.1,1,0.8,2.5,6.2,5.1,3,8.8,3.4,0,403.4,0,1.8,15.8,4.8,0,78.9,1569.5,0,2291.7
"DOM_16",27.3,0.2,0.5,0.3,10.5,2,140.8,5.1,0.7,9.5,8.2,16.3,1.9,13.8,5.9,6.7,4.8,19.1,0.4,88.3,5.5,262.1,37.2,8.8,4.5,0.5,1.2,0.5,0.5,46.9,15.4,1.7,1.2,1.9,3.9,0,22.6,0,3.4,54.8,1.7,0,5.6,536.9,0,1379.2
"DOM_17T18",17.6,0.3,1,0.2,119.9,11.3,13,456.2,3.4,48,24.6,16.2,4.5,11.8,39.9,16.4,9.3,14.7,0.8,18,12.1,27.2,190.4,37.3,22.6,283,4.6,37,65.7,23.4,162.1,74.7,60.5,27.6,64.1,0,216.8,0.1,6.9,29,-3.4,0,18.2,781,0,2967.9
"DOM_19",414.2,8.7,12.7,7.9,104.2,8.5,12.6,18.4,682.4,314,31.1,79.5,113.8,22.3,26.2,15.8,23.3,81.6,3.7,39.3,384.3,158.2,360.6,947.4,40,18.2,43,16.5,13.7,51.5,147,67.9,15.5,39.2,26.2,0,1566,0,60.7,35.3,4.2,0,52.1,1387.6,0,7455.1
"DOM_20T21",180,0.8,2,0.7,46.4,21,9.4,30.5,59,477.5,221.2,32.8,35.5,22.5,58.1,36.2,13.4,73,1.3,17.3,22.9,36.4,52.7,27.1,9.2,5.8,8.4,2.4,2.3,15.7,33.9,17.2,6.9,151.9,14.4,0,717.7,0,1011.9,21.2,9.3,0,30.3,4513.9,0,8050.1
