"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",11712.7,4.3,7,2.3,54918.4,664.6,1048.3,969.9,168.6,2546,941.4,21,154.2,27.9,31.1,42.1,54.7,30.6,14.5,143.2,315.3,628.4,3351.2,227.7,9502.8,122.9,6.4,30.8,35.9,176.1,1387.4,809.6,325.1,621.6,741.5,0,23749.2,3.2,7717.5,1327.9,-134.3,0,13,490.7,0,124952.6
"DOM_05T06",1.9,0.7,0.3,1.3,3.4,0.3,0.3,4,1122.1,50.5,3.3,9.4,196.1,0.8,1.3,1.1,3,2.9,0.7,0.5,377.6,8.5,6.5,5.1,5.6,0.3,0.5,0.1,0.7,1.2,2.8,2.1,2.1,4.7,8.2,0,3,0,1.7,21.6,-137.2,0,0,2.6,0,1721.9
"DOM_07T08",22.8,0.5,77.5,3.5,13.7,2.1,2,40.9,42.6,728.6,10.8,920,1198.9,18.1,13.6,15,31.9,6.8,11,27.3,62.8,1488,38.6,20.6,2,0.7,0.7,0.8,1,98.4,21.4,33.8,3.1,3,11.8,0,21.3,0,4.3,132.7,-14.4,0,0,215.7,0,5333.9
"DOM_09",159.2,16.2,53.3,39,15.7,0,1.4,15.6,40.7,15,27.2,8.9,6.8,0.5,0,0,19.1,0.3,0.1,2.7,179.2,315.6,0.4,9.2,0.1,0,0,0,0.2,0,1.4,22.1,6.7,0.4,0.3,0,0,0,522.1,0,0.9,0,0,209.9,0,1690.3
"DOM_10T12",14245.7,0.7,6.4,2,50190.6,336,56.1,736.5,453.6,5906.9,386.2,120.9,172.8,56.4,137.2,97.6,151.4,136.4,72,104,583.7,811.7,9024.6,449.4,59816.6,215.9,36.4,118.2,223.3,254.8,1781.1,3507.7,1500.1,6099,5493,0,179029.2,30.3,9021.4,76.6,1.8,0,284.5,2531.9,0,354260.7
"DOM_13T15",231.5,3.2,13.3,8,153.6,6293.4,69.1,500.3,133.5,1059.4,1061.5,172.3,205.4,132.3,425.5,248.4,405.2,1276.3,430.6,895.8,375,1070,2353,431.5,757.9,372.8,64.4,86.5,279.5,75.5,976.9,1065.4,237.8,2307.8,2383.1,0,13643.2,3.7,1226.3,1329.5,-166.4,0,125.4,3557,0,46274.3
"DOM_16",130.5,3.9,11.2,2.5,100.9,22.8,2212.7,662.8,62.9,287.5,197.4,199.1,81.2,182.5,190.9,165.2,248.2,435.8,280.4,1832.7,435.2,7757.4,554.1,108.1,152.3,84.5,17.2,39.2,21.6,2286.2,344.1,86.6,74,42.1,599.9,0,421.6,0.1,34.9,114.4,-17.8,0,41.9,211.3,0,20720.1
"DOM_17T18",391.9,5.8,77.7,5.7,4094.3,457.6,321.5,40057.5,822.4,4564.1,2126.2,1223.9,1118.1,613.1,2345.7,1338.9,1555,1390.7,218.7,805.2,2569.2,1794.9,13389.9,1571.8,2781.5,8630.8,1846.7,2970.1,4943.7,1761.3,8803.5,4957.9,4146.3,3593.7,5641.5,0,5223.8,1.4,3217.4,289.5,-46.9,0,5.6,3183.3,0,144810.7
"DOM_19",2997.9,37.4,403.2,88.3,1110.7,216.8,196.9,877.7,12907.4,12543.3,1162.2,1996.8,9633.3,489,705.1,404.7,651.6,976.7,398.9,374,12251.5,10740.2,7967.4,26178,1454.9,360.5,522.7,659.1,1155.2,1368.1,3487.9,3319.8,1402.5,1910.6,2696.1,0,57058.5,0.3,1843.5,34.8,73.7,0,35.4,9622.9,0,192315.2
"DOM_20T21",3554.5,24.8,170.8,33.1,2121.1,1796.2,533,4406.4,8675.2,49531.4,20706.5,2420.6,9081.5,1667.5,4430.3,3288.3,2729.9,3041.7,1213.6,1184.1,3827.7,6611.8,3344.1,1527.8,1661.2,574.1,149.8,209.1,334.5,2407.1,3690.6,1356.3,801.4,12963.1,3835,0,17273.2,2.5,53104.6,3256.9,-230.2,0,163.3,46165.4,0,283639.9
