"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",954.1,0.2,2.8,0.4,2769.4,12.3,3741.1,2464.5,0.8,56.1,6.8,2.2,43.3,5.3,4,2.5,5.7,10.1,1.1,16.2,45.2,54.7,23,39.2,181.2,6,5.7,6.2,8.8,111,37.7,31.1,23.4,53.8,62.2,0,2940.8,0,34.4,404.9,52.7,0,90.6,914.3,0,15225.8
"DOM_05T06",0.2,0.2,0.2,0.2,2.2,0,0.1,1.4,348.5,10.9,0,1.2,30.7,0,0,0,0.1,0.1,0.1,0.2,26.5,0.5,0.9,0.2,0.4,0.1,0.1,0,0,0.8,0.5,0.1,0,0.7,0.5,0,1.2,0,0.2,0.3,0.2,0,0,99.6,0,529.1
"DOM_07T08",7.7,0.3,71.5,1.6,9.3,0.4,4.2,35.3,7.4,113.2,2.1,245.2,1084.5,29.2,2.2,3.3,15.6,6,0.7,17.5,25.5,387.9,15.9,25.9,1.8,0.9,0.5,1,0.5,37,10.3,13,2.5,1.9,4.2,0,54.7,0,16.9,39.4,-34.8,0,0.6,4631.5,0,6894.3
"DOM_09",15.1,3.2,16.5,6.1,3.1,0,0.8,4.1,2.9,0.8,1.4,0.8,0.7,0.1,0,0,2.1,0,0,0.5,11.9,27.4,0,1.2,0,0,0,0,0,0,3,2.7,1.3,0.1,0,0,0,0,103,0,0.3,0,0,164.8,0,374
"DOM_10T12",291.1,0.3,3.2,0.5,1979.9,2.6,15.1,51.1,8.5,133.7,9.8,6.6,9.3,12.6,16.8,6.9,14.9,24.2,2.5,11.4,22.2,30.2,193.5,100.2,1801,35,17.3,31.8,28.5,34.5,166.1,141.3,88.6,191.7,334.4,0,11785,0.9,521.5,119.2,7.5,0,289.3,4779.9,0,23320.7
"DOM_13T15",1.1,0,0.3,0.1,3.2,44.5,3.2,14.7,0.1,13.8,11.3,1.6,4.5,3.9,6,2.4,8.8,24.6,2.8,53,0.9,7.3,17.2,5.4,3,1.4,0.7,1.7,1.4,2.1,8.1,7.1,3.6,8.3,4.4,0,630.5,0,6.6,11.5,-1.4,0,31,739.7,0,1690.1
"DOM_16",55.6,1.2,29.1,1,27.7,2,1498.1,950.2,1.8,31.7,31.1,41.4,22.6,80.1,11.6,37.1,76.3,35.4,10.9,506.1,472.9,2541.7,106,120.8,27.5,22.5,3.1,10.6,6.1,1020.5,87.3,30.2,35.3,17.7,125.5,0,440,0,17.1,292.2,1.2,0,14.5,4283.9,0,13127.8
"DOM_17T18",15.5,0.7,19.7,0.9,355.8,11.1,142.1,3035.4,4.2,215.3,65.1,39.9,54.2,36.4,58.6,50.5,57,63.3,8,71.4,133.1,65.2,233.8,267.2,113.9,924.2,108.8,255.2,107.3,249.8,713,173.5,284.2,228.8,180.3,0,1639.1,0,340.4,175.6,-110.9,0,43.5,13554.3,0,23985.3
"DOM_19",569.4,5.4,183.9,11.7,155.9,9.6,90,254.8,207.8,535.8,22.7,232.7,529,54.9,10.2,19.1,48.7,78.9,21.4,41.6,357.2,772.8,447.4,3193,97,21.9,52.9,27.9,39.2,276,204.2,172.2,54,79.1,92.7,0,2964.1,0,49.7,10.8,36.3,0,88.8,5396.1,0,17516.9
"DOM_20T21",32.7,1.8,18.2,2.2,65.9,10.8,49.1,121.3,62.1,394.1,122.2,26.5,71.2,49.2,80.8,40.5,63,78.9,9.9,34.9,43.3,115.4,401.9,281,48.1,161.3,57.9,61,31.5,47.7,207.4,63.5,37.4,210.7,64.7,0,1950.5,0.3,2576.1,1248.6,-12.6,0,96.9,15670.2,0,24698.2
