"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",15609.1,0,0.2,0,35389.2,285.7,1894.1,112.6,4.7,156.8,266.3,1.9,64.7,1.2,0.3,0.4,1.9,0.7,10.9,2.9,36.4,315.4,173.7,9.8,3141.2,16.6,1.1,1.8,8.2,9.3,97.2,293.3,97.6,211.4,167.1,0,30930.8,9.3,438.3,1047,288.6,0,277,19836,0,111210.6
"DOM_05T06",0.8,0.1,0.1,0,0.5,0.1,0,0.1,43.8,5.2,0.3,0.1,0.7,0.1,0,0,0.1,0.1,0.2,0.2,16.7,0.9,1.6,4.1,0.5,0.2,0.1,0.1,0.1,0.3,1.1,0.3,0.1,0.6,0.5,0,7.9,0,0.7,0,9.7,0,0.1,667.5,0,765.9
"DOM_07T08",53.9,0,203.3,0,27.6,0,1.9,34.6,2.8,805.8,7.9,1013.2,522.2,32.1,2.4,6.7,17.8,0,6.3,35,82,2448.4,75.8,25.9,0.3,0.5,0.3,0,0.9,96.9,48.7,0,0,2.2,1.4,0,137.7,0,0,0,-2.9,0,0,723.2,0,6414.8
"DOM_09",0.3,0.1,0.2,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.8,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,2.1,0,-0.1,0,0,56.1,0,60.1
"DOM_10T12",10402.8,0,2.6,0,29877.3,108.4,19.3,139.7,70.8,1682.2,40.1,29.1,9.1,18.3,4.2,5.7,11.8,11.1,34.5,45.5,227.2,262.9,2631.2,155.2,16303.7,89.4,9.6,29.3,95.3,142.5,1190.4,1998.9,933.3,3155,1865.5,0,86143.3,140.1,6625,2.2,145.8,0,1388.3,38543,0,204589.6
"DOM_13T15",37.5,0,1.7,0,25.8,1420.6,6.5,46.6,3.6,126.3,92.4,13.7,5.5,29.2,16,15.3,22,195.5,97,260.3,14.1,152,525.2,41.7,61.4,16.2,1.5,0.6,26.2,5.4,99.8,163.6,2.5,186.6,136.9,0,6644.6,0,0,0,14.7,0,1011.3,9046.9,0,20566.6
"DOM_16",436.6,0,15.5,0,93.2,20,1650.1,264.2,2.3,96.4,67.9,264.7,14.5,106.7,45.1,35.6,90.2,489.1,145.9,820.9,81.8,4102.2,294.6,92.5,85.3,287.6,101.7,11.2,5,190,164.2,7.1,44.7,14.7,195.3,0,846.9,0,0,0,-6.4,0,35.6,2022.8,0,13235.8
"DOM_17T18",99.3,0.2,24,0,1219.2,85.8,43.8,3320,36,720.8,201.9,138.5,31.8,59.9,88,85,78.3,80.3,92.8,177,201,300.6,1595.9,187.9,367.6,3944.1,311.3,183.3,977.8,180.6,3172.5,819.6,621.3,259.1,675.9,0,5493.2,0,0,0,-60.8,0,88.5,7203.2,0,33105.1
"DOM_19",1878.8,15.9,245.6,0.2,549.1,80.5,54.4,173.5,2055.9,5127.6,79,335.7,866.8,134.6,54.6,54.4,131.6,200.2,342.9,220.7,975.4,2205.3,4214.7,11750.4,341.8,397.9,324.3,261.8,252.9,95.9,2302,879.3,293.2,273.6,551.7,0,18428.3,0,0,0,37.5,0,92.1,13878.7,0,70158.8
"DOM_20T21",2406.8,5.4,64.2,0.1,428.1,418.1,63.6,736.7,569.1,7908,3339,176.2,525,617,87.9,317.4,275.5,586.8,354.3,565.8,1441.9,1355.3,643.9,86.2,104.6,311.5,49.5,59.2,15,365.7,609.4,147.2,112.1,624.2,202.2,0,8935,0,8178.6,0,65.3,0,340.6,75484.3,0,118576.3
"DOM_22",210.2,0,38.9,0,1186,110.6,41,279,726.8,1001.4,1498.6,128,145.2,451.6,477.3,688.2,866.3,2275.9,776.8,1386.4,266.8,2998.5,2036.3,512.2,200.7,289.8,280.8,64.8,56.6,57.2,782.1,0,10.6,233.7,142.3,0,3226.1,0,0,0,-10.3,0,0,14246.3,0,37682.6
